filename,width,height,class,xmin,ymin,xmax,ymax
clip4--665-_jpg.rf.2402a3d337627ce63ecf0840c2f77dff.jpg,416,416,enemy,202,202,214,265
clip4--665-_jpg.rf.2402a3d337627ce63ecf0840c2f77dff.jpg,416,416,enemy_head,206,203,211,214
clip4--554-_jpg.rf.b337d5570285d30123672c9ab002ac18.jpg,416,416,enemy,202,194,209,219
clip4--554-_jpg.rf.b337d5570285d30123672c9ab002ac18.jpg,416,416,enemy_head,203,194,206,200
clip4--668-_jpg.rf.e08ae49a281ed1c452756ab27a7c571a.jpg,416,416,enemy,205,171,217,217
clip4--668-_jpg.rf.e08ae49a281ed1c452756ab27a7c571a.jpg,416,416,enemy_head,207,171,212,180
clip4--398-_jpg.rf.accf5742f24c0fb8867f1cfc02488497.jpg,416,416,enemy,204,181,214,220
clip4--398-_jpg.rf.accf5742f24c0fb8867f1cfc02488497.jpg,416,416,enemy,190,182,199,215
clip4--398-_jpg.rf.accf5742f24c0fb8867f1cfc02488497.jpg,416,416,enemy_head,193,182,197,191
clip4--398-_jpg.rf.accf5742f24c0fb8867f1cfc02488497.jpg,416,416,enemy_head,207,182,210,191
clip4--398-_jpg.rf.accf5742f24c0fb8867f1cfc02488497.jpg,416,416,enemy_head,215,184,219,191
clip4--555-_jpg.rf.f6b150d8ee6849ac2ca71b64002b5e18.jpg,416,416,enemy,205,196,210,221
clip4--555-_jpg.rf.f6b150d8ee6849ac2ca71b64002b5e18.jpg,416,416,enemy_head,207,196,209,200
clip4--367-_jpg.rf.54a0264995e8d6395495ae2a08a28101.jpg,416,416,enemy,212,200,222,233
clip4--367-_jpg.rf.54a0264995e8d6395495ae2a08a28101.jpg,416,416,enemy_head,216,203,219,209
clip4--37-_jpg.rf.32855b69b6e3bc371cc57d8e7dceaf3e.jpg,416,416,enemy,211,198,219,230
clip4--37-_jpg.rf.32855b69b6e3bc371cc57d8e7dceaf3e.jpg,416,416,enemy_head,213,198,217,207
clip4--67-_jpg.rf.74a69beefd70103f2ab934d5e4ebd245.jpg,416,416,enemy,197,194,204,232
clip4--67-_jpg.rf.74a69beefd70103f2ab934d5e4ebd245.jpg,416,416,enemy_head,199,194,202,200
clip4--335-_jpg.rf.eb6d1ca697c763c4da1df52a0a97e466.jpg,416,416,enemy,179,199,191,240
clip4--335-_jpg.rf.eb6d1ca697c763c4da1df52a0a97e466.jpg,416,416,enemy,196,196,203,232
clip4--335-_jpg.rf.eb6d1ca697c763c4da1df52a0a97e466.jpg,416,416,enemy,205,197,217,240
clip4--335-_jpg.rf.eb6d1ca697c763c4da1df52a0a97e466.jpg,416,416,enemy,339,164,371,299
clip4--335-_jpg.rf.eb6d1ca697c763c4da1df52a0a97e466.jpg,416,416,enemy,148,183,160,226
clip4--335-_jpg.rf.eb6d1ca697c763c4da1df52a0a97e466.jpg,416,416,enemy_head,348,167,361,192
clip4--335-_jpg.rf.eb6d1ca697c763c4da1df52a0a97e466.jpg,416,416,enemy_head,210,197,215,208
clip4--335-_jpg.rf.eb6d1ca697c763c4da1df52a0a97e466.jpg,416,416,enemy_head,197,196,202,204
clip4--335-_jpg.rf.eb6d1ca697c763c4da1df52a0a97e466.jpg,416,416,enemy_head,183,199,189,208
clip4--335-_jpg.rf.eb6d1ca697c763c4da1df52a0a97e466.jpg,416,416,enemy_head,150,183,155,192
clip4--557-_jpg.rf.b133461b0e5d93a01b357a735e3724bc.jpg,416,416,enemy,203,190,208,214
clip4--557-_jpg.rf.b133461b0e5d93a01b357a735e3724bc.jpg,416,416,enemy_head,203,190,206,194
clip4--380-_jpg.rf.eb0c60b18660b91f84bdb5b2c7269b9e.jpg,416,416,enemy,244,158,293,293
clip4--380-_jpg.rf.eb0c60b18660b91f84bdb5b2c7269b9e.jpg,416,416,enemy_head,261,156,271,178
clip4--355-_jpg.rf.acf27f45e8e24da22304237690fa7dbd.jpg,416,416,enemy,209,215,214,233
clip4--355-_jpg.rf.acf27f45e8e24da22304237690fa7dbd.jpg,416,416,enemy_head,210,214,213,219
clip4--685-_jpg.rf.e0f50a8e14b826977ce0603bf6036d5e.jpg,416,416,enemy,218,193,226,233
clip4--685-_jpg.rf.e0f50a8e14b826977ce0603bf6036d5e.jpg,416,416,enemy_head,220,194,224,203
clip4--495-_jpg.rf.5b3725db8de1bf52019452e567e643f1.jpg,416,416,enemy,35,179,57,247
clip4--495-_jpg.rf.5b3725db8de1bf52019452e567e643f1.jpg,416,416,enemy,92,173,112,256
clip4--495-_jpg.rf.5b3725db8de1bf52019452e567e643f1.jpg,416,416,enemy,191,184,243,370
clip4--495-_jpg.rf.5b3725db8de1bf52019452e567e643f1.jpg,416,416,enemy_head,207,188,223,211
clip4--495-_jpg.rf.5b3725db8de1bf52019452e567e643f1.jpg,416,416,enemy_head,100,177,107,195
clip4--495-_jpg.rf.5b3725db8de1bf52019452e567e643f1.jpg,416,416,enemy_head,40,183,47,192
clip4--370-_jpg.rf.b033404081b8ced3f0a122c42ea6f3d4.jpg,416,416,enemy,207,199,214,228
clip4--370-_jpg.rf.b033404081b8ced3f0a122c42ea6f3d4.jpg,416,416,enemy_head,209,199,212,206
clip4--389-_jpg.rf.f359e69d56adb59bf117a21c1409bffa.jpg,416,416,enemy,165,189,175,229
clip4--389-_jpg.rf.f359e69d56adb59bf117a21c1409bffa.jpg,416,416,enemy,147,188,156,239
clip4--389-_jpg.rf.f359e69d56adb59bf117a21c1409bffa.jpg,416,416,enemy_head,168,188,172,194
clip4--389-_jpg.rf.f359e69d56adb59bf117a21c1409bffa.jpg,416,416,enemy_head,148,188,153,197
clip4--676-_jpg.rf.c8b52fb8edd85a18638730dca9f8af87.jpg,416,416,enemy,195,195,216,276
clip4--676-_jpg.rf.c8b52fb8edd85a18638730dca9f8af87.jpg,416,416,enemy_head,200,195,209,215
clip4--460-_jpg.rf.37e1435cba5b556684e90c4782cdca3d.jpg,416,416,enemy,207,199,215,224
clip4--460-_jpg.rf.37e1435cba5b556684e90c4782cdca3d.jpg,416,416,enemy_head,210,199,213,206
clip4--68-_jpg.rf.2f936d688dca9ed2d6c9eeb2ad73ce60.jpg,416,416,enemy,149,185,157,223
clip4--68-_jpg.rf.2f936d688dca9ed2d6c9eeb2ad73ce60.jpg,416,416,enemy_head,150,185,154,193
img_158_jpg.rf.3f0debff2052cdb4a0838ace6ab96de9.jpg,416,416,enemy,201,196,207,218
img_158_jpg.rf.3f0debff2052cdb4a0838ace6ab96de9.jpg,416,416,enemy_head,202,196,205,201
clip4--382-_jpg.rf.e0682de9a648307565f55d762806e2e9.jpg,416,416,enemy,190,182,227,300
clip4--382-_jpg.rf.e0682de9a648307565f55d762806e2e9.jpg,416,416,enemy_head,201,184,209,201
clip4--686-_jpg.rf.81ab8a7b74d521add1db5f00dbded576.jpg,416,416,enemy,205,196,215,241
clip4--686-_jpg.rf.81ab8a7b74d521add1db5f00dbded576.jpg,416,416,enemy_head,206,198,211,206
clip4--681-_jpg.rf.782f67f38ce5c05c8b3b9c36b95e043c.jpg,416,416,enemy,196,172,204,209
clip4--681-_jpg.rf.782f67f38ce5c05c8b3b9c36b95e043c.jpg,416,416,enemy_head,196,172,202,180
clip4--365-_jpg.rf.8a982fa2dd25ca2a78e1ee160c7f9f76.jpg,416,416,enemy,179,173,212,313
clip4--365-_jpg.rf.8a982fa2dd25ca2a78e1ee160c7f9f76.jpg,416,416,enemy_head,189,173,200,193
clip4--528-_jpg.rf.75e0328303049d2562a5f1f54e2a4528.jpg,416,416,enemy,164,183,172,220
clip4--528-_jpg.rf.75e0328303049d2562a5f1f54e2a4528.jpg,416,416,enemy_head,167,183,170,190
clip4--381-_jpg.rf.d69da1816e1577a85bf25b0738b6f6f0.jpg,416,416,enemy,182,170,208,303
clip4--381-_jpg.rf.d69da1816e1577a85bf25b0738b6f6f0.jpg,416,416,enemy_head,194,169,204,190
clip4--688-_jpg.rf.8c34bc6f89e37cf7be0dbe8aba93ed6b.jpg,416,416,enemy,201,197,211,240
clip4--688-_jpg.rf.8c34bc6f89e37cf7be0dbe8aba93ed6b.jpg,416,416,enemy_head,204,198,207,206
clip4--463-_jpg.rf.005528524700d819e308f6754fd6b156.jpg,416,416,enemy,206,201,211,225
clip4--463-_jpg.rf.005528524700d819e308f6754fd6b156.jpg,416,416,enemy_head,208,204,210,209
clip4--556-_jpg.rf.556d89cf579d446136fbf0ae4f81c22b.jpg,416,416,enemy,205,198,211,223
clip4--556-_jpg.rf.556d89cf579d446136fbf0ae4f81c22b.jpg,416,416,enemy_head,206,197,209,204
clip4--368-_jpg.rf.0a8fb2be0d42a63c628bb226bbdea0d7.jpg,416,416,enemy,203,204,214,235
clip4--368-_jpg.rf.0a8fb2be0d42a63c628bb226bbdea0d7.jpg,416,416,enemy_head,209,206,212,213
clip4--55-_jpg.rf.46cdb0947fac5b0587bce3515aae4996.jpg,416,416,enemy,203,137,212,173
clip4--55-_jpg.rf.46cdb0947fac5b0587bce3515aae4996.jpg,416,416,enemy,217,157,225,185
clip4--55-_jpg.rf.46cdb0947fac5b0587bce3515aae4996.jpg,416,416,enemy,233,143,238,169
clip4--55-_jpg.rf.46cdb0947fac5b0587bce3515aae4996.jpg,416,416,enemy_head,205,140,208,148
clip4--55-_jpg.rf.46cdb0947fac5b0587bce3515aae4996.jpg,416,416,enemy_head,220,157,223,162
clip4--55-_jpg.rf.46cdb0947fac5b0587bce3515aae4996.jpg,416,416,enemy_head,234,144,237,149
clip4--682-_jpg.rf.36f53bece6d5e72fa23b4ba7a2741da1.jpg,416,416,enemy,201,192,210,236
clip4--682-_jpg.rf.36f53bece6d5e72fa23b4ba7a2741da1.jpg,416,416,enemy_head,202,192,207,201
clip4--527-_jpg.rf.e325af7962bb4548ccc96869f463c625.jpg,416,416,enemy,153,187,161,219
clip4--527-_jpg.rf.e325af7962bb4548ccc96869f463c625.jpg,416,416,enemy_head,156,186,159,192
clip4--730-_jpg.rf.56901d94d1ffea486eb0eb1a16ae180b.jpg,416,416,enemy,202,222,207,249
clip4--730-_jpg.rf.56901d94d1ffea486eb0eb1a16ae180b.jpg,416,416,enemy_head,203,221,205,225
clip4--461-_jpg.rf.1291236bc0984663e785c36c4b98c55a.jpg,416,416,enemy,202,205,210,230
clip4--461-_jpg.rf.1291236bc0984663e785c36c4b98c55a.jpg,416,416,enemy_head,204,207,206,212
clip4--368-_jpg.rf.4a8bf8f5841ec4a84436dc1739048bdb.jpg,416,416,enemy,203,204,214,235
clip4--368-_jpg.rf.4a8bf8f5841ec4a84436dc1739048bdb.jpg,416,416,enemy_head,209,206,212,213
clip4--369-_jpg.rf.d31f1fe835de701441146a5eba3cd887.jpg,416,416,enemy,203,200,212,233
clip4--369-_jpg.rf.d31f1fe835de701441146a5eba3cd887.jpg,416,416,enemy_head,206,200,209,207
clip4--694-_jpg.rf.2f26c59ddd154c9d8eeff337d74884b5.jpg,416,416,enemy,223,187,237,259
clip4--694-_jpg.rf.2f26c59ddd154c9d8eeff337d74884b5.jpg,416,416,enemy_head,226,184,232,195
clip4--672-_jpg.rf.e38b41be3d60b94491d177cf5e907da3.jpg,416,416,enemy,169,201,197,306
clip4--672-_jpg.rf.e38b41be3d60b94491d177cf5e907da3.jpg,416,416,enemy_head,178,200,187,216
clip4--685-_jpg.rf.7f3db2a514e60c229a5266d237ad8b5b.jpg,416,416,enemy,218,193,226,233
clip4--685-_jpg.rf.7f3db2a514e60c229a5266d237ad8b5b.jpg,416,416,enemy_head,220,194,224,203
clip4--684-_jpg.rf.503bcd022e1c0acb760c20190c89f0e1.jpg,416,416,enemy,205,198,215,239
clip4--684-_jpg.rf.503bcd022e1c0acb760c20190c89f0e1.jpg,416,416,enemy_head,207,198,212,207
clip4--462-_jpg.rf.c1c4c9adc1d72c1beee74ca9d059adc5.jpg,416,416,enemy,204,202,210,228
clip4--462-_jpg.rf.c1c4c9adc1d72c1beee74ca9d059adc5.jpg,416,416,enemy_head,205,202,208,208
clip4--328-_jpg.rf.2590d83051c29af525dfff7a66f02edd.jpg,416,416,enemy,0,18,84,301
clip4--328-_jpg.rf.2590d83051c29af525dfff7a66f02edd.jpg,416,416,enemy_head,0,21,10,74
clip4--38-_jpg.rf.5516dd118fad776a62917770ef1615f7.jpg,416,416,enemy,189,189,195,215
clip4--38-_jpg.rf.5516dd118fad776a62917770ef1615f7.jpg,416,416,enemy_head,190,189,193,193
clip4--558-_jpg.rf.8db941875bf97cc3d469833bfa8c0ccf.jpg,416,416,enemy,204,191,211,217
clip4--558-_jpg.rf.8db941875bf97cc3d469833bfa8c0ccf.jpg,416,416,enemy_head,206,191,209,198
clip4--459-_jpg.rf.f0a9058ab3782c54fa44ea141f8ea632.jpg,416,416,enemy,205,200,210,229
clip4--459-_jpg.rf.f0a9058ab3782c54fa44ea141f8ea632.jpg,416,416,enemy_head,207,202,210,207
clip4--491-_jpg.rf.9b26a771f78e65e47239f1a0f6c323fe.jpg,416,416,enemy,32,184,53,280
clip4--491-_jpg.rf.9b26a771f78e65e47239f1a0f6c323fe.jpg,416,416,enemy,158,182,182,268
clip4--491-_jpg.rf.9b26a771f78e65e47239f1a0f6c323fe.jpg,416,416,enemy_head,38,185,46,197
clip4--491-_jpg.rf.9b26a771f78e65e47239f1a0f6c323fe.jpg,416,416,enemy_head,163,185,171,199
img_154_jpg.rf.8f513b0a1c16ad1d237e377908ef6410.jpg,416,416,enemy,204,203,212,234
img_154_jpg.rf.8f513b0a1c16ad1d237e377908ef6410.jpg,416,416,enemy_head,206,204,208,209
clip4--359-_jpg.rf.cd710257071003c701416c11c11888c8.jpg,416,416,enemy,195,194,217,256
clip4--359-_jpg.rf.cd710257071003c701416c11c11888c8.jpg,416,416,enemy_head,203,194,209,206
clip4--467-_jpg.rf.689e24d5e971b8af2f9c87b0d0dd7ea1.jpg,416,416,enemy,205,197,216,241
clip4--467-_jpg.rf.689e24d5e971b8af2f9c87b0d0dd7ea1.jpg,416,416,enemy_head,209,196,214,206
clip4--330-_jpg.rf.44aea93ac8397c18c48d8cb43ca8a94e.jpg,416,416,enemy,125,0,174,149
clip4--734-_jpg.rf.404e6ebfffe02aa8a004587001af6312.jpg,416,416,enemy,206,198,218,257
clip4--734-_jpg.rf.404e6ebfffe02aa8a004587001af6312.jpg,416,416,enemy_head,211,198,215,207
clip4--46-_jpg.rf.c5148c8773c5d1a084250960741f30ee.jpg,416,416,enemy,207,206,210,223
clip4--46-_jpg.rf.c5148c8773c5d1a084250960741f30ee.jpg,416,416,enemy_head,207,206,210,211
clip4--464-_jpg.rf.7f1ef8b99902c003439b828e53344706.jpg,416,416,enemy,186,208,197,262
clip4--464-_jpg.rf.7f1ef8b99902c003439b828e53344706.jpg,416,416,enemy_head,189,212,196,222
img_157_jpg.rf.6fb27d4f59fdd20b62ce0f1ee09616c2.jpg,416,416,enemy,201,195,207,220
img_157_jpg.rf.6fb27d4f59fdd20b62ce0f1ee09616c2.jpg,416,416,enemy_head,202,196,205,201
clip4--371-_jpg.rf.773300b7876eb35892548717b1326586.jpg,416,416,enemy,203,197,209,228
clip4--371-_jpg.rf.773300b7876eb35892548717b1326586.jpg,416,416,enemy_head,205,197,209,204
img_156_jpg.rf.11f5a475d2f7ba51c8066bd75be9445e.jpg,416,416,enemy,205,189,212,220
img_156_jpg.rf.11f5a475d2f7ba51c8066bd75be9445e.jpg,416,416,enemy_head,208,190,210,195
clip4--56-_jpg.rf.3955888453720f505c5eb6f297e1e626.jpg,416,416,enemy,202,162,206,186
clip4--56-_jpg.rf.3955888453720f505c5eb6f297e1e626.jpg,416,416,enemy,211,176,216,201
clip4--56-_jpg.rf.3955888453720f505c5eb6f297e1e626.jpg,416,416,enemy,228,161,233,186
clip4--56-_jpg.rf.3955888453720f505c5eb6f297e1e626.jpg,416,416,enemy_head,204,161,206,165
clip4--56-_jpg.rf.3955888453720f505c5eb6f297e1e626.jpg,416,416,enemy_head,213,178,216,183
clip4--56-_jpg.rf.3955888453720f505c5eb6f297e1e626.jpg,416,416,enemy_head,230,162,233,166
clip4--465-_jpg.rf.8cf06602e0611de6b1f4f738dfa78297.jpg,416,416,enemy,190,207,200,266
clip4--465-_jpg.rf.8cf06602e0611de6b1f4f738dfa78297.jpg,416,416,enemy_head,191,210,196,219
clip4--491-_jpg.rf.037b873c1421b58b7d258e3a149cd263.jpg,416,416,enemy,32,184,53,280
clip4--491-_jpg.rf.037b873c1421b58b7d258e3a149cd263.jpg,416,416,enemy,158,182,182,268
clip4--491-_jpg.rf.037b873c1421b58b7d258e3a149cd263.jpg,416,416,enemy_head,38,185,46,197
clip4--491-_jpg.rf.037b873c1421b58b7d258e3a149cd263.jpg,416,416,enemy_head,163,185,171,199
clip4--466-_jpg.rf.d897f9a667b739da6db75856cddd4261.jpg,416,416,enemy,215,205,225,246
clip4--466-_jpg.rf.d897f9a667b739da6db75856cddd4261.jpg,416,416,enemy_head,219,204,223,214
clip4--728-_jpg.rf.6f9cf8ba3c90e86ec870a858b343ac76.jpg,416,416,enemy,273,166,302,295
clip4--728-_jpg.rf.6f9cf8ba3c90e86ec870a858b343ac76.jpg,416,416,enemy_head,281,165,291,192
clip4--733-_jpg.rf.ee4101472cd7165f8b0cd19d4b07e3cb.jpg,416,416,enemy,196,201,200,220
clip4--733-_jpg.rf.ee4101472cd7165f8b0cd19d4b07e3cb.jpg,416,416,enemy_head,197,201,199,205
img_006_jpg.rf.8a8ff2e28c4d8e3c2158c024971b4f7b.jpg,416,416,enemy,174,185,198,273
img_006_jpg.rf.8a8ff2e28c4d8e3c2158c024971b4f7b.jpg,416,416,enemy,180,188,188,205
clip4--676-_jpg.rf.cb5c0dd7c1f5ba46a988fbb6549d083f.jpg,416,416,enemy,195,195,216,276
clip4--676-_jpg.rf.cb5c0dd7c1f5ba46a988fbb6549d083f.jpg,416,416,enemy_head,200,195,209,215
img_159_jpg.rf.3bdbf2386a348b0856dce9397c2e78b5.jpg,416,416,enemy,204,204,211,227
img_159_jpg.rf.3bdbf2386a348b0856dce9397c2e78b5.jpg,416,416,enemy_head,206,204,209,209
clip4--68-_jpg.rf.2e53afe79e7ad7439349553e246e5ad7.jpg,416,416,enemy,149,185,157,223
clip4--68-_jpg.rf.2e53afe79e7ad7439349553e246e5ad7.jpg,416,416,enemy_head,150,185,154,193
img_112_jpg.rf.ad37964255127d7c69192ba8370c08aa.jpg,416,416,enemy,206,215,210,232
img_112_jpg.rf.ad37964255127d7c69192ba8370c08aa.jpg,416,416,enemy_head,207,216,209,219
img_405_jpg.rf.922d53fced000d81d9dd65bd41cf37d7.jpg,416,416,enemy,207,203,212,224
img_405_jpg.rf.922d53fced000d81d9dd65bd41cf37d7.jpg,416,416,enemy_head,208,204,212,210
img_113_jpg.rf.48dd04e06f140337aa0d20079917c22a.jpg,416,416,enemy,205,207,211,222
img_113_jpg.rf.48dd04e06f140337aa0d20079917c22a.jpg,416,416,enemy_head,207,207,210,211
img_106_jpg.rf.01f671447c9f912f14bbae7aac9238c3.jpg,416,416,enemy,205,203,211,233
img_106_jpg.rf.01f671447c9f912f14bbae7aac9238c3.jpg,416,416,enemy_head,206,205,209,210
clip4--553-_jpg.rf.64db7d116001517f5daa4bbbd3a87cab.jpg,416,416,enemy,200,199,209,224
clip4--553-_jpg.rf.64db7d116001517f5daa4bbbd3a87cab.jpg,416,416,enemy_head,203,198,205,204
clip4--679-_jpg.rf.d0bee066ce1b250072402ae6b0121d2a.jpg,416,416,enemy,139,157,149,202
clip4--679-_jpg.rf.d0bee066ce1b250072402ae6b0121d2a.jpg,416,416,enemy_head,140,157,145,169
clip4--370-_jpg.rf.6e776faade179b4b94580599cc490f1c.jpg,416,416,enemy,207,199,214,228
clip4--370-_jpg.rf.6e776faade179b4b94580599cc490f1c.jpg,416,416,enemy_head,209,199,212,206
clip4--329-_jpg.rf.e80cd8f1d37730c8467456f23050c589.jpg,416,416,enemy,80,1,152,226
clip4--458-_jpg.rf.e0a48de1f4fa841361ebeed01e18d538.jpg,416,416,enemy,196,171,205,198
clip4--458-_jpg.rf.e0a48de1f4fa841361ebeed01e18d538.jpg,416,416,enemy_head,199,172,202,177
clip4--470-_jpg.rf.1aa8336f8f02a8d6e19e78d70ee36471.jpg,416,416,enemy,170,175,259,401
clip4--470-_jpg.rf.1aa8336f8f02a8d6e19e78d70ee36471.jpg,416,416,enemy_head,220,178,234,202
img_107_jpg.rf.328f38397eca9009c280d53a34fded59.jpg,416,416,enemy,220,212,224,234
img_107_jpg.rf.328f38397eca9009c280d53a34fded59.jpg,416,416,enemy_head,221,213,223,217
clip4--57-_jpg.rf.b248a008d6e8f98376aadfe669d52287.jpg,416,416,enemy,201,183,210,222
clip4--57-_jpg.rf.b248a008d6e8f98376aadfe669d52287.jpg,416,416,enemy,224,167,231,200
clip4--57-_jpg.rf.b248a008d6e8f98376aadfe669d52287.jpg,416,416,enemy_head,227,168,229,173
clip4--57-_jpg.rf.b248a008d6e8f98376aadfe669d52287.jpg,416,416,enemy_head,202,183,207,191
clip4--332-_jpg.rf.67e3165027ceebbfa422194b00417351.jpg,416,416,enemy,187,0,222,99
clip4--369-_jpg.rf.2d01e07cdb612015956cae1d025da5b2.jpg,416,416,enemy,203,200,212,233
clip4--369-_jpg.rf.2d01e07cdb612015956cae1d025da5b2.jpg,416,416,enemy_head,206,200,209,207
clip4--471-_jpg.rf.5dc9833c0946378ff3778240eeb1eeb5.jpg,416,416,enemy,198,162,254,401
clip4--471-_jpg.rf.5dc9833c0946378ff3778240eeb1eeb5.jpg,416,416,enemy_head,224,171,239,195
clip4--475-_jpg.rf.d23df0776bea5946ee7f192d203bc24e.jpg,416,416,enemy,204,196,214,246
clip4--475-_jpg.rf.d23df0776bea5946ee7f192d203bc24e.jpg,416,416,enemy_head,208,199,212,209
clip4--364-_jpg.rf.86059703b56ac911e2ebc80aa7d4417e.jpg,416,416,enemy,182,94,226,210
clip4--364-_jpg.rf.86059703b56ac911e2ebc80aa7d4417e.jpg,416,416,enemy_head,205,97,214,114
clip4--469-_jpg.rf.6f3b9b809866bfe952a182ae6a7945c6.jpg,416,416,enemy,202,157,252,374
clip4--469-_jpg.rf.6f3b9b809866bfe952a182ae6a7945c6.jpg,416,416,enemy_head,220,163,239,191
clip4--371-_jpg.rf.46eecc80564db1725a529586a8d4a7b8.jpg,416,416,enemy,203,197,209,228
clip4--371-_jpg.rf.46eecc80564db1725a529586a8d4a7b8.jpg,416,416,enemy_head,205,197,209,204
clip4--472-_jpg.rf.5bedd66540b55844fac3b59236f56745.jpg,416,416,enemy,140,134,229,383
clip4--472-_jpg.rf.5bedd66540b55844fac3b59236f56745.jpg,416,416,enemy_head,167,146,182,169
clip4--678-_jpg.rf.1a81dd9f2af9c5a81c6943558fac5f88.jpg,416,416,enemy,199,192,220,271
clip4--678-_jpg.rf.1a81dd9f2af9c5a81c6943558fac5f88.jpg,416,416,enemy_head,208,191,215,206
clip4--494-_jpg.rf.1d28b400ef7ab25735217bd228aa90df.jpg,416,416,enemy,0,180,19,265
clip4--494-_jpg.rf.1d28b400ef7ab25735217bd228aa90df.jpg,416,416,enemy,69,173,95,266
clip4--494-_jpg.rf.1d28b400ef7ab25735217bd228aa90df.jpg,416,416,enemy,191,167,247,349
clip4--494-_jpg.rf.1d28b400ef7ab25735217bd228aa90df.jpg,416,416,enemy_head,2,180,12,191
clip4--494-_jpg.rf.1d28b400ef7ab25735217bd228aa90df.jpg,416,416,enemy_head,79,176,90,194
clip4--494-_jpg.rf.1d28b400ef7ab25735217bd228aa90df.jpg,416,416,enemy_head,211,167,227,190
clip4--362-_jpg.rf.e0b7c1adf2e86be1806289d86fb0e3e1.jpg,416,416,enemy,179,88,213,182
clip4--362-_jpg.rf.e0b7c1adf2e86be1806289d86fb0e3e1.jpg,416,416,enemy_head,192,90,200,106
clip4--494-_jpg.rf.d31d45127d41d1196af783711e3f7fdb.jpg,416,416,enemy,0,180,19,265
clip4--494-_jpg.rf.d31d45127d41d1196af783711e3f7fdb.jpg,416,416,enemy,69,173,95,266
clip4--494-_jpg.rf.d31d45127d41d1196af783711e3f7fdb.jpg,416,416,enemy,191,167,247,349
clip4--494-_jpg.rf.d31d45127d41d1196af783711e3f7fdb.jpg,416,416,enemy_head,2,180,12,191
clip4--494-_jpg.rf.d31d45127d41d1196af783711e3f7fdb.jpg,416,416,enemy_head,79,176,90,194
clip4--494-_jpg.rf.d31d45127d41d1196af783711e3f7fdb.jpg,416,416,enemy_head,211,167,227,190
clip4--563-_jpg.rf.2a7e6a3ff542b695751ed126bd04a78a.jpg,416,416,enemy,88,201,101,243
clip4--563-_jpg.rf.2a7e6a3ff542b695751ed126bd04a78a.jpg,416,416,enemy_head,91,202,95,209
clip4--476-_jpg.rf.57372eb639a32a82bfca75afe949a049.jpg,416,416,enemy,203,191,213,239
clip4--476-_jpg.rf.57372eb639a32a82bfca75afe949a049.jpg,416,416,enemy_head,206,192,211,202
clip4--492-_jpg.rf.0f37a0416824a2b5b16fd11e350c7ece.jpg,416,416,enemy,62,187,77,264
clip4--492-_jpg.rf.0f37a0416824a2b5b16fd11e350c7ece.jpg,416,416,enemy,145,183,176,272
clip4--492-_jpg.rf.0f37a0416824a2b5b16fd11e350c7ece.jpg,416,416,enemy_head,65,187,72,197
clip4--492-_jpg.rf.0f37a0416824a2b5b16fd11e350c7ece.jpg,416,416,enemy_head,155,188,162,200
clip4--69-_jpg.rf.d06455ad9b9c90bbcf8ba3982b86912b.jpg,416,416,enemy,206,198,216,257
clip4--69-_jpg.rf.d06455ad9b9c90bbcf8ba3982b86912b.jpg,416,416,enemy_head,209,198,214,207
clip4--331-_jpg.rf.7726b19df43dbbefcf00ee51cfc7e2f7.jpg,416,416,enemy,162,0,211,97
clip4--468-_jpg.rf.fe32c07d38e7141bc63c5c4716ee6b02.jpg,416,416,enemy,180,162,225,374
clip4--468-_jpg.rf.fe32c07d38e7141bc63c5c4716ee6b02.jpg,416,416,enemy_head,193,168,217,205
clip4--560-_jpg.rf.d75892b08acd99c3daf02c6ae9c9f8c9.jpg,416,416,enemy,194,194,200,232
clip4--560-_jpg.rf.d75892b08acd99c3daf02c6ae9c9f8c9.jpg,416,416,enemy_head,196,197,200,203
clip4--375-_jpg.rf.91f7f08a782e27b17cc0adb1bdf8db36.jpg,416,416,enemy,163,202,179,275
clip4--375-_jpg.rf.91f7f08a782e27b17cc0adb1bdf8db36.jpg,416,416,enemy_head,167,202,173,214
clip4--469-_jpg.rf.59c55064d6b76b1f13762186240641b5.jpg,416,416,enemy,202,157,252,374
clip4--469-_jpg.rf.59c55064d6b76b1f13762186240641b5.jpg,416,416,enemy_head,220,163,239,191
clip4--379-_jpg.rf.98d4c3d8f982be7c3e7d12e2b1898ab1.jpg,416,416,enemy,198,190,230,337
clip4--379-_jpg.rf.98d4c3d8f982be7c3e7d12e2b1898ab1.jpg,416,416,enemy,253,152,299,279
clip4--379-_jpg.rf.98d4c3d8f982be7c3e7d12e2b1898ab1.jpg,416,416,enemy_head,215,190,229,216
clip4--379-_jpg.rf.98d4c3d8f982be7c3e7d12e2b1898ab1.jpg,416,416,enemy_head,270,152,280,174
clip4--686-_jpg.rf.ccd679e9ce2b0428a664c26a2dc40452.jpg,416,416,enemy,205,196,215,241
clip4--686-_jpg.rf.ccd679e9ce2b0428a664c26a2dc40452.jpg,416,416,enemy_head,206,198,211,206
clip4--327-_jpg.rf.adf50c5064e02e3303c113ebefef85cd.jpg,416,416,enemy,202,188,210,223
clip4--327-_jpg.rf.adf50c5064e02e3303c113ebefef85cd.jpg,416,416,enemy_head,203,188,208,197
clip4--238-_jpg.rf.fdd77d163e44d5b8628242dc639868e0.jpg,416,416,enemy,200,204,214,271
